sectionID;Name;Title;x;y;time;delay
11;SYNTHESIS GLOBAL SOLUTIONS;;;;;
11;;;;;;
11;;credits_EXECUTIVE_LOCALIZATION_DIRECTOR;;;;
11;EMANUELE SCICHILONE;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;MARCO AULETTA;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;ELENA BALZANO;;;;;
11;DARIO BERTOLLINI;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;FRANCESCA CECCA;;;;;
11;ELIZABETH GABELLIERI;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_BRAZILIAN_PORTUGESE_LOCALIZATION;;;;
11;SYNTHESIS BRASIL;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;HUGO WIFREDO SERRANO RUIZ;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;LUCIANA ROLÓN;;;;;
11;LEONARDO ORLOSKI;;;;;
11;TIAGO KERN;;;;;
11;ANDRE LOURENCO;;;;;
11;FERNANDO RODRIGUES;;;;;
11;GABRIEL RIOS BORGES;;;;;
11;PAULA IANELLI;;;;;
11;MARCELO ALMEIDA;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;RAFAEL BENITEZ DA SILVA;;;;;
11;;;;;;
11;;credits_VOICE_DIRECTION;;;;
11;FELIPE DRUMMOND;;;;;
11;RENAN RAMME;;;;;
11;TELINE CARVALHO;;;;;
11;CHRÍSTIAN VAISZ;;;;;
11;LEANDRO HAINIS;;;;;
11;;;;;;
11;;credits_ARTISTIC_SUPERVISION_CPR;;;;
11;AINARA ECHANIZ OLAIZOLA;;;;;
11;;;;;;
11;;credits_AUDIO_ENGINEERING;;;;
11;RÔMULO CATHARINO;;;;;
11;BRUNO MAD;;;;;
11;RICARDO COSTA;;;;;
11;RENATO GALIMBERTI;;;;;
11;GABRIEL CARVALHO;;;;;
11;WALESKA SARTORI;;;;;
11;GABRIEL SCHULZ;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;SERGIO MORENO;credits_GERALT;;;;
11;SILVANA ALVES;credits_ANNAHENRIETTA;;;;
11;CATHARINA CONTE;credits_SYANNA;;;;
11;MARCOS VERZA;credits_REGIS;;;;
11;JADER CARDOSO;credits_DAMIEN;;;;
11;FERNANDO WASHBURGER;credits_DETTLAFF;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_TRADITIONAL_CHINESE_LOCALIZATION;;;;
11;SYNTHESIS PACIFIC PTE LTD.;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_CZECH_LOCALIZATION;;;;
11;COMGAD;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA_MANAGER;;;;
11;FILIP ŽENÍŠEK;;;;;
11;;;;;;
11;;credits_TRANSLATION;;;;
11;FILIP ŽENÍŠEK;;;;;
11;;;;;;
11;;credits_EDITOR;;;;
11;ADAM HUDEC;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;FILIP ŽENÍŠEK;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_HUNGARIAN_LOCALIZATION;;;;
11;QLOC S.A.;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_RUSSIAN_LOCALIZATION;;;;
11;MOST GAMES;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGER;;;;
11;ALEXANDER RADKEVICH;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;YURI ANDREYCHUK;;;;;
11;KATHERINA FLORINSKAYA;;;;;
11;;;;;;
11;;credits_VOICE_DIRECTION;;;;
11;IRINA PETROSYANTS;;;;;
11;EVELINA NOVIKOVA;;;;;
11;;;;;;
11;;credits_RECORDING_STUDIO;;;;
11;VOX RECORDS STUDIO;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;VSEVOLOD KUZNETSOV;credits_GERALT;;;;
11;ELENA CHEBATURKINA;credits_ANNAHENRIETTA;;;;
11;POLINA KUZMINSKAYA;credits_SYANNA;;;;
11;DENIS BESPALIY;credits_REGIS;;;;
11;OLEG NOVIKOV;credits_DAMIEN;;;;
11;MAKSIM DAKHNENKO;credits_DETTLAFF;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_KOREAN_LOCALIZATION;;;;
11;BANDAI NAMCO GAMES KOREA LTD.;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;CHAD PARK;;;;;
11;JUNG-EUN OH;;;;;
11;CHARLIE KIM;;;;;
11;CHLOE LEE;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;JAEEUN JUNG;;;;;
11;JAE-MO YANG;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_JAPANESE_LOCALIZATION;;;;
11;SPIKE CHUNSOFT CO., LTD.;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;SATORU HOMMA;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;ENTALIZE CO., LTD.;;;;;
11;;;;;;
11;;credits_JAPANESE_VOICEOVERS;;;;
11;ENTALIZE CO., LTD.;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;KAZUHIRO YAMAJI;credits_GERALT;;;;
11;MIKI NATSUTANI;credits_ANNAHENRIETTA;;;;
11;KAZUSA AMAGAI;credits_SYANNA;;;;
11;MASAYUKI OMORO;credits_REGIS;;;;
11;AKIRA HARADA;credits_DAMIEN;;;;
11;KAZUHIRO SUNSEKI;credits_DETTLAFF;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;ENTALIZE CO., LTD.;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_SPANISH_LOCALIZATION;;;;
11;DLM INTERNATIONAL;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;BELÉN ORTEGA CAMPA;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;ALEJANDRO MUÑOZ DÍAZ;;;;;
11;ANTONIO REAL MORILLO;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_LATAM_SPANISH_LOCALIZATION;;;;
11;DLM INTERNATIONAL;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;BELÉN ORTEGA CAMPA;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;DARÍO DAMIÁN DI FRANCO;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ARABIC_LOCALIZATION;;;;
11;LOC&MORE;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;HANY KAMAL;;;;;
11;AHMED MAGEDY;;;;;
11;MOSTAFA TAREK;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_TURKISH_LOCALIZATION;;;;
11;23 STUDIOS;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;GÖKHAN HALIL DÜZGÜN;;;;;
11;;;;;;
11;;credits_ASSISTANT_PROJECT_MANAGEMENT;;;;
11;ARDA CAN COŞKUN;;;;;
11;;;;;;
11;;credits_TRANSLATION;;;;
11;CEMRE SERPAL;;;;;
11;EDIP SÖNMEZ;;;;;
11;ERKAM ALI DÖNMEZ;;;;;
11;ESAT YILMAZ;;;;;
11;EVRIM KILIÇ;;;;;
11;HAKAN KARADENIZ;;;;;
11;MEHMET KARDAŞ;;;;;
11;ONUR SAATCIOĞLU;;;;;
11;SAID SÜRÜCÜ;;;;;
11;SALIH GÜNAY;;;;;
11;YANKI DOĞAN;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;OKAN ŞEN;;;;;
11;OSMAN ERKOL;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_BUSINESS_DEVELOPMENT;;;;
11;;;;;;
11;MICHAŁ NOWAKOWSKI;credits_SVP_BUSINESS_DEVELOPMENT;;;;
11;RAFAŁ JAKI;credits_BUSINESS_DEVELOPMENT_MANAGER;;;;
11;JAN ROSNER;credits_JR_BUSINESS_DEVELOPMENT_MANAGER;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_LEGAL;;;;
11;;;;;;
11;RAFAŁ KŁOCZKO;credits_LEGAL_COUNSEL;;;;
11;ADAM KRASSOWSKI;credits_LAWYER;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_GLOBAL_PRODUCTION;;;;
11;;;;;;
11;MAGDALENA DRĄŻEK;credits_DIRECTOR_GLOBAL_PRODUCTION_OPERATIONS;;;
11;PAWEŁ BŁASIAK;credits_GLOBAL_PRODUCTION_MANAGER;;;;
11;MACIEJ BILSKI;credits_PRODUCTION_SPECIALIST;;;;
11;URSZULA BURNO;credits_PRODUCTION_ASSISTANT;;;;
11;PAWEŁ TOMASZ MARKOWSKI;credits_LOGISTICS_COORDINATOR;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_SALES_AND_MARKETING;;;;
11;;;;;;
11;;credits_MARKETING;;;;
11;;;;;;
11;JEREMIAH COHN;credits_VP_MARKETING_NA;;;;
11;TOMASZ TINC;credits_MARKETING_MANAGER;;;;
11;AUGUST MIERZEJEWSKI;credits_JUNIOR_MARKETING_SPECIALIST;;;;
11;MARTA KOZOWNICKA;credits_MARKETING_ASSISTANT;;;;
11;CHRISTINE FARMER;credits_ASSOCIATE_BRAND_MANAGER;;;;
11;;;;;;
11;;credits_PUBLIC_RELATIONS_AND_COMMUNICATIONS;;;;
11;;;;;;
11;MICHAŁ PLATKOW-GILEWSKI;credits_LEADING_PR_AND_GLOBAL_COMMUNICATION;;;;
11;MARCIN MOMOT;credits_SENIOR_SOCIAL_MEDIA_COMMUNITY_COORDINATOR;;;;
11;ROBERT MALINOWSKI;credits_PR_COMMUNICATION_SPECIALIST;;;;
11;KRISTINE STEIMER;credits_COMMUNITY_MANAGER_NA;;;;
11;RADOSŁAW ADAM GRABOWSKI;credits_PR_MANAGER;;;;
11;MICHAŁ JANCZEWSKI;credits_ONLINE_STRATEGY_MANAGER;;;;
11;PAWEŁ BURZA;credits_JUNIOR_COMMUNITY_SPECIALIST;;;;
11;PIOTR CELIŃSKI;credits_SENIOR_PHP_DEVELOPER;;;;
11;ERYK PRZYCHOCKI;credits_JUNIOR_WEB_DEVELOPER;;;;
11;FABIAN MARIO DOEHLA;credits_PR_MANAGER_GSA;;;;
11;SILVIO MARTINS;credits_PR_MARKETING_MANAGER_BR_LATAM;;;;
11;ROBERT BUBEL;credits_JUNIOR_WEB_DESIGNER;;;;
11;;;;;;
11;;credits_EVENTS;;;;
11;;;;;;
11;MAŁGORZATA SAWNOR;credits_EVENT_MANAGER;;;;
11;PAWEŁ PANASIUK;credits_EVENT_MANAGER;;;;
11;;;;;;
11;;credits_MARKETING_ART_DEPARTMENT;;;;
11;;;;;;
11;JAN BARTKOWICZ;credits_CREATIVE_DIRECTOR;;;;
11;KAROLINA MARTA LEWANDOWSKA;credits_LEAD_PROJECT_MANAGER;;;;
11;;;;;;
11;;credits_GRAPHICS;;;;
11;;;;;;
11;ASHLEY ANN KARAS;credits_SENIOR_PROJECT_MANAGER;;;;
11;JOANNA WIELICZKO;credits_PROJECT_COORDINATOR;;;;
11;PRZEMYSŁAW JUSZCZYK;credits_LEAD_GRAPHIC_DESIGNER;;;;
11;PAULINA ŁUKIEWSKA;credits_GRAPHIC_DESIGNER;;;;
11;IRINA MORARU;credits_GRAPHIC_DESIGNER;;;;
11;KAROLINA OKSIĘDZKA;credits_GRAPHIC_DESIGNER;;;;
11;;;;;;
11;;credits_VIDEO;;;;
11;;;;;;
11;MICHAŁ KRZEMIŃSKI;credits_SENIOR_ART_PRODUCER;;;;
11;JACEK KROGULSKI;credits_PRINCIPAL_VIDEO_EDITOR;;;;
11;MARCIN BAWOLSKI;credits_VIDEO_EDITOR;;;;
11;;;;;;
11;;credits_ART;;;;
11;;;;;;
11;MAREK BRZEZIŃSKI;credits_SCREENSHOT_ARTIST;;;;
11;JACEK SZAROSZYK;credits_JUNIOR_SCREENSHOT_ARTIST;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_FINANCE;;;;
11;;;;;;
11;ARKADIUSZ TROJANOWSKI;credits_HEAD_OF_FINANCE;;;;
11;ROBERT DOBROWOLSKI;credits_FINANCE_CONTROLLER;;;;
11;ANNA GAŁCZYŃSKA;credits_TREASURY_SPECIALIST;;;;
11;ADAM GĘBOREK;credits_FINANCE_ASSISTANT;;;;
11;IZABELLA KORGOL;credits_FINANCE_ASSISTANT;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADMINISTRATION_AND_HR;;;;
11;;;;;;
11;AGNIESZKA WIĘCEK;credits_HEAD_OF_HR_AND_ADMINISTRATION;;;;
11;AGNIESZKA SZAMAŁEK-MICHALSKA;credits_SENIOR_HR_SPECIALIST;;;;
11;ANNA KUPIEC;credits_SENIOR_PERSONNEL_ADMINISTRATION_SPECIALIST;;;;
11;EWA TARKOWSKA;credits_JUNIOR_PERSONNEL_ADMINISTRATION_SPECIALIST;;;;
11;KATARZYNA JANTAR;credits_HR_SPECIALIST;;;;
11;NATALIA MRÓZ;credits_ADMINISTRATIVE_SPECIALIST;;;;
11;BŁAŻEJ KUBICKI;credits_RECRUITMENT_COORDINATOR;;;;
11;MARTYNA KRYSKA;credits_RECRUITER;;;;
11;KATARZYNA DOŁGOLEWSKA;credits_RECRUITER;;;;
11;ANNA FRONCKIEL-ZIĘBORAK;credits_RECRUITER;;;;
11;KAROLINA GRZESIAK;credits_RECRUITMENT_ASSISTANT;;;;
11;DANUTA ZGLICZYŃSKA;credits_RELOCATION_CONSULTANT;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_CDP_RED_IT;;;;
11;;;;;;
11;MACIEJ MAKOWSKI;credits_IT_MANAGER;;;;
11;;;;;;
11;GRZEGORZ KRÓLIKOWSKI;credits_SENIOR_IT_SYSTEM_ADMINISTRATOR;;;;
11;;;;;;
11;MARCIN KORZYCKI;credits_IT_SYSTEM_ADMINISTRATOR;;;;
11;ARTUR GARBULA;credits_IT_SYSTEM_ADMINISTRATOR;;;;
11;MATEUSZ KOŚMIDER;credits_HELP_DESK_TECHNICIAN;;;;
11;MARCIN JĘDRZEJAK;credits_HELP_DESK_TECHNICIAN;;;;
11;;;;;;
11;;credits_ADDITIONAL_IT_SUPPORT;;;;
11;ROBERT MATUSIAK;;;;;
11;MICHAŁ WOŹNICA;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_BOARD_CD_PROJEKT_SA;;;;
11;;;;;;
11;ADAM KICIŃSKI;credits_PRESIDENT_JOINT_CEO;;;;
11;MARCIN IWIŃSKI;credits_CO-FOUNDER_JOINT_CEO;;;;
11;PIOTR NIELUBOWICZ;credits_BOARD_CFO;;;;
11;ADAM BADOWSKI;credits_BOARD_STUDIO_HEAD;;;;
11;MICHAŁ NOWAKOWSKI;credits_BOARD_SVP_BUSINESS_DEVELOPMENT;;;;
11;PIOTR KARWOWSKI;credits_BOARD;;;;
11;;;;;;
11;IRENA SOBIERAJSKA;credits_MANAGEMENT_BOARDFICE_DIRECTOR;;;;
11;JUSTYNA WIECZOREK;credits_ARCHIVIST;;;;
11;EWA SOWIŃSKA;credits_ARCHIVIST;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_PR_INVESTOR_RELATIONS;;;;
11;;;;;;
11;KAROLINA GNAŚ;credits_INVESTOR_RELATIONS_MANAGER;;;;
11;KATARZYNA SZULC;credits_JUNIOR_INVESTOR_RELATIONS_SPECIALIST;;;;
11;WIOLETTA KAMIŃSKA;credits_SPECIALIST_EU_FUNDING;;;;
11;KATARZYNA ŚCIBOR;credits_SPECIALIST_EU_FUNDING;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_LEGAL;;;;
11;;;;;;
11;KRYSTIAN JANIK;credits_LEGAL_MANAGER;;;;
11;MICHAŁ SKIBIŃSKI;credits_JUNIOR_LEGAL_SPECIALIST;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_FINANCES_ACCOUNTING;;;;
11;;;;;;
11;EDYTA WAKUŁA;credits_MANAGING_DIRECTOR;;;;
11;RAFAŁ ZUCHOWICZ;credits_CHIEF_ACCOUNTANT_ACTING;;;;
11;ANETA MAGIERA;credits_DEPUTY_CHIEF_ACCOUNTANT;;;;
11;KATARZYNA JANASZKIEWICZ;credits_DEPUTY_CHIEF_ACCOUNTANT;;;;
11;EWA SĘPIŃSKA-PAŚCIAK;credits_CONSOLIDATION_SPECIALIST;;;;
11;EWA KACPRZAK;credits_CONSOLIDATION_SPECIALIST_INDEPENDENT;;;;
11;ELŻBIETA KOSTRO;credits_INDEPENDENT_ACCOUNTANT_TEAM_LEADER;;;;
11;KATARZYNA KOWALCZYK;credits_INDEPENDENT_ACCOUNTANT;;;;
11;ELŻBIETA WOJDA;credits_INDEPENDENT_ACCOUNTANT;;;;
11;IWONA KOSAKOWSKA;credits_INDEPENDENT_ACCOUNTANT;;;;
11;IWONA ZIEMICHÓD;credits_ACCOUNTANT;;;;
11;PATRYCJA GRYTA;credits_FINANCE_MANAGER;;;;
11;JULITA PIKIEWICZ;credits_TAX_MANAGER;;;;
11;WOJCIECH WÓJTOWICZ;credits_JUNIOR_TAX_SPECIALIST;;;;
11;KAROLINA BOROWSKA;credits_VAT_SPECIALIST_ACCOUNTANT;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_HUMAN_RESOURCES_AND_PAYROLL;;;;
11;;;;;;
11;KATARZYNA MATUSZEWSKA;credits_PAYROLL_HR_MANAGER;;;;
11;MAŁGORZATA OLSZEWSKA;credits_PAYROLL_TEAM_LEADER;;;;
11;ANNA JARON;credits_PAYROLL_HR_JUNIOR_SPECIALIST;;;;
11;KATARZYNA SANTOREK;credits_PAYROLL_HR_ASSISTANT;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADMINISTRATION;;;;
11;;;;;;
11;AGNIESZKA PASTUSZAK;credits_ADMINISTRATION_DIRECTOR;;;;
11;NATALIA MRÓZ;credits_ADMINISTRATIVE_SPECIALIST;;;;
11;DOMINIKA SMOLIŃSKA;credits_ADMINISTRATIVE_ASSISTANT;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_IT;;;;
11;;;;;;
11;MAREK MARTYKA;credits_SENIOR_SYSTEM_ADMINISTRATOR;;;;
11;WOJCIECH KRETOWICZ;credits_BUSINESS_SYSTEMS_DEVELOPMENT_MANAGER;;;;
11;PAWEŁ SZLITKUS;credits_JUNIOR_BUSINESS_SYSTEMS_ADMINISTRATOR;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADDITIONAL_MARKETING_SUPPORT;;;;
11;;;;;;
11;;credits_INTERNATIONAL_COMMUNITY_MANAGEMENT_TEAM;;;;
11;KEVIN MANUEL LEAB THONG;;;;;
11;THIBAULT LIZÉ;;;;;
11;NADYA ANTON MORIEL;;;;;
11;ROMAN ZLOBIN;;;;;
11;;;;;;
11;;credits_COMMUNITY_MODERATORS;;;;
11;TERESA CHABIŃSKA;;;;;
11;SEBASTIAN SIEJKA;;;;;
11;RAFAŁ SZYBKO;;;;;
11;PIOTR TESZNAR;;;;;
11;MAJA WINARSKA;;;;;
11;MACIEJ KOŃSKI;;;;;
11;GRZEGORZ DĄBROWA;;;;;
11;VALENTIN BOYADZHIEV;;;;;
11;SIDDHART "SID SPYKER";;;;;
11;BETH HUNTER;;;;;
11;SEBASTIAN "KINLEY" NAGY;;;;;
11;SARDUKHAR;;;;;
11;GREGSKI;;;;;
11;GUY N'WAH;;;;;
11;RIVEN-TWAIN;;;;;
11;DAVID KING;;;;;
11;DAVID DENARO;;;;;
11;;;;;;
11;;credits_PROMOTIONAL_ART;;;;
11;DAREK ZABROCKI;;;;;
11;PAWEŁ BRUDNIAK;;;;;
11;MAREK BRZEZIŃSKI;;;;;
11;SERGEY ANDREYCHENKO;;;;;
11;;;;;;
11;;credits_ADDITIONAL_AV_SUPPORT;;;;
11;THE NEW BLACK;;;;;
11;KRZYSZTOF OBORSKI;;;;;
11;PIOTR CZARNECKI;;;;;
11;KONRAD SZYMCZAK;;;;;
11;FOLIA SOUNDSTUDIO;;;;;
11;ADAM BLUMERT;;;;;
11;MAREK DOMOWICZ;;;;;
11;PIOTR KRZEMIŃSKI;;;;;
11;HAMMER CREATIVE;;;;;
11;SCOTT HAYMAN;;;;;
11;BRETT HOCKER;;;;;
11;PAUL SHRIVER;;;;;
11;ALEXANDER LATOS;;;;;
11;NOEL DIAZ DE RIVERA;;;;;
11;;;;;;
11;;credits_PHOTOGRAPHER;;;;
11;PAWEŁ KOWALSKI;;;;;
11;;;;;;
11;;credits_OUTSOURCE_WEB_DESIGN;;;;3
11;DARIUSZ MARKOWICZ;;;;;
11;GRZEGORZ MACHNIEWSKI;;;;;
11;DARIUSZ ZIELIŃSKI;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_EXTERNAL_DEVELOPMENT_SUPPORT;;;;
11;;;;;;
11;;credits_GALAXY;;;;
11;GOG.COM;;;;;
11;;;;;;
11;;credits_MANAGING_DIRECTOR;;;;
11;PIOTR KARWOWSKI;;;;;
11;;;;;;
11;;credits_DIRECTOR_GALAXY_PROJECT;;;;
11;PIOTR MARZEC;;;;;
11;;;;;;
11;;credits_DIRECTOR_WEBSITE_PROJECT;;;;
11;ROBERT MALATYŃSKI;;;;;
11;;;;;;
11;;credits_PRODUCERS;;;;
11;MACIEJ WŁODARKIEWICZ;;;;;
11;MICHAŁ GRUCHAŁA;;;;;
11;;;;;;
11;;credits_LEADS;;;;
11;ŁUKASZ BUCZYŃSKI;;;;;
11;PAWEŁ CZOPPA;;;;;
11;RAFAŁ MAKAGON;;;;;
11;MARCIN PACZYŃSKI;;;;;
11;;;;;;
11;;credits_ENGINEERS;;;;
11;TOMASZ ANACKI;;;;;
11;ERIC DILCHER;;;;;
11;TOMASZ JASKÓLSKI;;;;;
11;ROMUALD JUCHONOWICZ-BIERBASZ;;;;;
11;PIOTR KACAŁA;;;;;
11;SZYMON KUREK;;;;;
11;PAWEŁ KIERSKI;;;;;
11;ADAM MAŁECKI;;;;;
11;TOMASZ MIŚCIOR;;;;;
11;JAN NOWOTNY;;;;;
11;PIOTR PANASEWICZ;;;;;
11;LESZEK PIETRZAK;;;;;
11;PIOTR STANKOWSKI;;;;;
11;JOHN SCHNEIDERMAN;;;;;
11;PAWEŁ SIKORSKI;;;;;
11;WOJCIECH TEREPETA;;;;;
11;BALAZS TOROK;;;;;
11;ŁUKASZ WINNICKI;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADDITIONAL_ART;;;;
11;;;;;;
11;SYNERGY88 DIGITAL INC.;;;;;
11;;;;;;
11;;credits_CHAIRMAN_BOARD;;;;
11;BERNARD CHONG;;;;;
11;;;;;;
11;;credits_MANAGING_PARTNER;;;;
11;JACKIELINE CHUA;;;;;
11;;;;;;
11;;credits_DIRECTOR_BUSINESS_DEVELOPMENT;;;;
11;ALVIN JUBAN;;;;;
11;;;;;;
11;;credits_3D_ART_DIRECTOR;;;;
11;WILSON PEDRO JR.;;;;;
11;;;;;;
11;;credits_PROJECT_LEAD_ARTIST;;;;
11;DONAR JOHN BOADO;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGER;;;;
11;RAUL CESAR DE LEON;;;;;
11;;;;;;
11;;credits_SENIOR_3D_ARTISTS;;;;
11;PAUL TORRALBA;;;;;
11;VIKTOR VILLAMIL;;;;;
11;;;;;;
11;;credits_3D_ARTISTS;;;;
11;BEVERLY MANALANG;;;;;
11;NISSI GATAN;;;;;
11;RON CARRIAGA;;;;;
11;DENN MARK ALDEN;;;;;
11;JAN EDWARD MANIBAY;;;;;
11;RAFAEL OPERUS DE LOS REYES;;;;;
11;GERLY GARCIA;;;;;
11;MICHAEL ENTERIA;;;;;
11;PHILIP PAUROM;;;;;
11;JONATHAN TEODORO;;;;;
11;;;;;;
11;;;;;;
11;THE STUDIO OF SECRET6, INC.;;;;;
11;;;;;;
11;;credits_PRESIDENT;;;;
11;RONALD SCHAFFNER;;;;;
11;;;;;;
11;;credits_BUSINESS_OPERATIONS_DIRECTOR;;;;
11;ALEXIS LEWINGTON;;;;;
11;;;;;;
11;;credits_ART_DIRECTOR;;;;
11;CARLOS GREGOR CALALEC;;;;;
11;;;;;;
11;;credits_SENIOR_PROJECT_LEAD;;;;
11;AILEEN ANINIPOT-PALADAN;;;;;
11;;;;;;
11;;credits_SENIOR_3D_ARTIST;;;;
11;JENNIFER AGUILAR;;;;;
11;;;;;;
11;;credits_3D_ARTISTS;;;;
11;CHARLES GERODIAS;;;;;
11;ARGYL LEONES;;;;;
11;BERNADETTE LIRIO;;;;;
11;PAUL DAVE MALLA;;;;;
11;JUAN LORENZO AIYA OROBIA;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADDITIONAL_CINEMATICS;;;;
11;TAKE ONE D.O.O.;;;;;
11;;;;;;
11;SLOBODAN DANILOVIĆ;;;;;
11;VANJA MATOVIĆ;;;;;
11;OGNJEN TOHOLJ;;;;;
11;MILOŠ DOMUZ;;;;;
11;MIROSLAV GAVRILOVIĆ;;;;;
11;DUŠKO BALATINAC;;;;;
11;SLOBODAN POPOVIĆ;;;;;
11;DUŠAN VLATKOVIĆ;;;;;
11;MARKO MARINKOVIĆ;;;;;
11;KRISTINA ANTIĆ;;;;;
11;LJILJANA ANTONOVIĆ;;;;;
11;MARKO BIBULJICA;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADDITIONAL_GWENT_ART;;;;
11;GRAFIT STUDIOS;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADDITIONAL_QA;;;;
11;TESTRONIC LABORATORIES LIMITED;;;;;
11;;;;;;
11;;credits_FUNCTIONALITY_COMPLIANCE_QA;;;;
11;;;;;;
11;;credits_HEAD_OF_QA;;;;
11;ERIK HITTENHAUSEN;;;;;
11;;;;;;
11;;credits_OPERATIONS_MANAGER;;;;
11;MAREK PRZYJEMSKI;;;;;
11;;;;;;
11;;credits_QA_MANAGER;;;;
11;JULIAN MOWER;;;;;
11;;;;;;
11;;credits_QA_TECHNICIANS;;;;
11;WOJCIECH MINCEWICZ;;;;;
11;KRZYSZTOF AUGUSTYNOWICZ;;;;;
11;MARCIN BAŁA;;;;;
11;RADOSŁAW KAMIŃSKI;;;;;
11;TOMASZ ORLECKI;;;;;
11;SZYMON SZUPLEWSKI;;;;;
11;RADOSŁAW SZYMAŃSKI;;;;;
11;JAKUB ZANIEWICZ;;;;;
11;;;;;;
11;;credits_COMPLIANCE;;;;
11;;;;;;
11;;credits_COMPLIANCE_COORDINATOR;;;;
11;ADAM BIWOJNO;;;;;
11;;;;;;
11;;credits_COMPLIANCE_LEAD;;;;
11;PAWEŁ "PIEKARZ" KOŁNIERZAK;;;;;
11;;;;;;
11;;credits_COMPLIANCE_SENIOR_TECHNICIAN;;;;
11;IWONA SZARZYŃSKA;;;;;
11;;;;;;
11;;credits_COMPLIANCE_TECHNICIANS;;;;
11;MARCIN GRZEGORSKI;;;;;
11;MIKOŁAJ „PHASI” ERCHARD;;;;;
11;SEBASTIAN KOCYŁAK;;;;;
11;ROBERT KITLIŃSKI;;;;;
11;BARTOSZ STANIAK;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;;;;;;
11;;credits_HEAD_OF_LOCALIZATION_(UK);;;;
11;EDD BUFFERY;;;;;
11;;;;;;
