sectionID;Name;Title;x;y;time;delay
11;MAIA SOBCZAK/JUICE;;;;;
11;;;;;;
11;;credits_SOUND_DESIGN;;;;
11;BARTEK BARANOWSKI/JUICE;;;;;
11;MICHAŁ "JURGEN" JAROSZEWICZ/JUICE;;;;;
11;;;;;;
11;;credits_SOUND_DESIGN_MIX;;;;
11;KUBA PIETRZAK/JUICE;;;;;
11;;;;;;
11;;credits_ACTORS;;;;
11;MATEUSZ JORDAN-MŁODZIANOWSKI;;;;;
11;GRZEGORZ STELMASZEWSKI;
11;;;;;;
11;;credits_MOCAP_PERFORMERS;;;;
11;MARIUSZ DZIĘCIOŁ;;;;;
11;SŁAWOMIR KUREK;;;;;
11;MACIEJ KWIATKOWSKI;;;;;
11;;;;;;
11;;credits_MOCAP_PERFORMERS_ACTORS;;;;
11;JULIUSZ DZIENKIEWICZ;;;;;
11;MAREK SERAFIN;;;;;
11;JOANNA FEDEROWICZ-ŻURAWSKA;;;;;
11;URSZULA KOMINEK;;;;;
11;;;;;;
11;;credits_CASTING;;;;
11;MACIEJ NAWROTKIEWICZ;;;;;
11;;;;;;
11;;credits_MOTION_CAPTURE_SESSION;;;;
11;PLATIGE IMAGE/ALVERNIA STUDIOS;;;;;
11;;;;;;
11;CD PROJEKT RED;;;;;
11;;;;;;
11;;credits_PRODUCTION;;;;
11;ADAM BADOWSKI;;;;;
11;PAWEŁ MIELNICZUK;;;;;
11;;;;;;
11;;credits_CHARACTER_MODELERS;;;;
11;MARCIN BŁASZCZAK;;;;;
11;GRZEGORZ CHOJNACKI;;;;;
11;;;;;;
11;;credits_ACTORS;;;;
11;HENRYK DĄBROWSKI;;;;;
11;KLAUDIA WRÓBEL;;;;;
11;;;;;;
11;;credits_MUSIC;;;;
11;MARCIN PRZYBYŁOWICZ;;;;;
11;;;;;;
11;;credits_STORY;;;;
11;JAKUB SZAMAŁEK;;;;;
11;MARCIN BLACHA;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_VO_RECORDING_AND_TRANSLATION;;;;
11;;;;;;
11;;credits_ENGLISH_VOICEOVERS;;;;
11;SIDE;;;;;
11;;;;;;
11;;credits_SENIOR_PRODUCTION_MANAGER;;;;
11;SINI DOWNING;;;;;
11;;;;;;
11;;credits_ASSISTANT_PRODUCTION_MANAGER;;;;
11;LAETITIA AMOROS;;;;;
11;;;;;;
11;;credits_LEAD_VOICE_DIRECTOR;;;;
11;KATE SAXON;;;;;
11;;;;;;
11;;credits_ADDITIONAL_VOICE_DIRECTORS;;;;
11;MARK HEALY;;;;;
11;DAMIEN GOODWIN;;;;;
11;;;;;;
11;;credits_VOICE_RECORDING_ENGINEERS;;;;
11;JAMES BATTLEY;;;;;
11;NICK GRATWICK;;;;;
11;;;;;;
11;;credits_DIALOGUE_POSTPRO_SUPERVISOR;;;;
11;DUNCAN GILLIES;;;;;
11;;;;;;
11;;credits_DIALOGUE_POSTPRO;;;;
11;KYLE NICHOL;;;;;
11;TIM VASILAKIS;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;DOUG COCKLE;credits_GERALT;;;;;
11;DENISE GOUGH;credits_YENNEFER;;;;;
11;JO WYATT;credits_CIRI;;;;;
11;JAIMI BARBAKOFF;credits_TRISS;;;;;
11;KATIE MCGUINNESS;credits_KEIRA;;;;;
11;JAMES CLYDE;credits_BARON;;;;;
11;CHRISTIAN CONTRERAS;credits_LAMBERT;;;;;
11;RICHARD HAWLEY;credits_DIJKSTRA;;;;;
11;JOHN SCHWAB;credits_DANDELION;;;;;
11;ALEXANDER MORTON;credits_ZOLTAN_CHIVAY;;;;;
11;SARAH JANE-GREENE;credits_CERYS_AN_CRAITE;;;;;
11;ALLEN LEECH;credits_HJALMAR_AN_CRAITE;;;;;
11;MICHAEL MALONEY;credits_AVALLACH;;;;;
11;TOM CLARKE-HILL;credits_ESKEL;;;;;
11;GARY LILBURN;credits_CRACH_AN_CRAITE;;;;;
11;PATRICK DRURY;credits_ERMION;;;;;
11;WILLIAM ROBERTS;credits_VESEMIR;;;;;
11;EMMA HIDDLESTON;credits_PRISCILLA;;;;;
11;CHARLES DANCE;credits_EMHYR_VAR_EMREIS;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_POLISH_VOICEOVERS;;;;
11;STUDIO PRL SP. Z O.O.;;;;;
11;;;;;;
11;;credits_PRODUCTION_MANAGER;;;;
11;MACIEJ JASTRZĘBSKI;;;;;
11;;;;;;
11;;credits_VOICE_DIRECTOR;;;;
11;MICHAŁ KONARSKI;;;;;
11;;;;;;
11;;credits_AUDIO_ENGINEERING;;;;
11;ALEKSANDER CHERCZYŃSKI;;;;;
11;KAMIL SOŁDACKI;;;;;
11;;;;;;
11;;credits_DIALOGUE_POSTPRO;;;;
11;ALEKSANDER CHERCZYŃSKI;;;;;
11;SZYMON BIAŁEK;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;JACEK ROZENEK;credits_GERALT;;;;;
11;BEATA JEWIARZ;credits_YENNEFER;;;;;
11;ANNA CIEŚLAK;credits_CIRI;;;;;
11;AGNIESZKA KUNIKOWSKA;credits_TRISS;;;;;
11;ZOFIA ZBOROWSKA;credits_KEIRA;;;;;
11;TOMASZ DEDEK;credits_BARON;;;;;
11;LESŁAW ŻUREK;credits_LAMBERT;;;;;
11;ANDRZEJ BLUMENFELD;credits_DIJKSTRA;;;;;
11;JACEK KOPCZYŃSKI;credits_JASKIER;;;;;
11;PAWEŁ SZCZESNY;credits_ZOLTAN_CHIVAY;;;;;
11;JULIA KOŁAKOWSKA;credits_CERYS_AN_CRAITE;;;;;
11;GRZEGORZ KWIECIEŃ;credits_HJALMAR_AN_CRAITE;;;;;
11;SZYMON KUŚMIDER;credits_AVALLACH;;;;;
11;PIOTR WARSZAWSKI;credits_ESKEL;;;;;
11;STEFAN KNOTHE;credits_CRACH_AN_CRAITE;;;;;
11;MAREK FRĄCKOWIAK;credits_ERMION;;;;;
11;MIŁOGOST RECZEK;credits_VESEMIR;;;;;
11;ANNA TERPIŁOWSKA;credits_PRISCILLA;;;;;
11;PIOTR GRABOWSKI;credits_EMHYR_VAR_EMREIS;;;;;
11;;;;;;
11;;credits_POLISH_EDITING;;;;
11;DANIEL DENISIUK;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_GERMAN_LOCALIZATION;;;;
11;SYNTHESIS GERMANY;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;JAN WERKMEISTER;;;;;
11;ANJA UNTERLAUF;
11;ANNA-LENA MATTHIAS;;;;;
11;ARON SAYED;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;SONJA KROLL;;;;;
11;ULRICH ONKEN;;;;;
11;CONSTANZE VOGL;;;;;
11;ROLAND AUSTINAT;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_GERMAN_VOICEOVERS;;;;
11;G&G TONSTUDIOS W. GROSSMANN UND TH. GESELL GMBH;;;;;
11;;;;;;
11;;credits_PRODUCTION_MANAGER;;;;
11;THOMAS GESELL;;;;;
11;;;;;;
11;;credits_VOICE_DIRECTOR;;;;
11;JÖRN FRIESE;;;;;
11;;;;;;
11;;credits_AUDIO_ENGINEERING;;;;
11;TOM HIRSCH;;;;;
11;THOMAS GESELL;;;;;
11;WILLI GROSSMANN;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;MARKUS PFEIFFER;credits_GERALT;;;;;
11;KATRIN VON CHAMIER;credits_YENNEFER;;;;;
11;KATRIN HESS;credits_CIRI;;;;;
11;VANESSA WUNSCH;credits_TRISS;;;;;
11;ILYA WELTER;credits_KEIRA;;;;;
11;DIETER BRANDECKER;credits_BARON;;;;;
11;DAVID SCHULZE;credits_LAMBERT;;;;;
11;ROLF BERG;credits_DIJKSTRA;;;;;
11;OLIVER SCHNELKER;credits_DANDELION;;;;;
11;DIETER BRINK;credits_ZOLTAN_CHIVAY;;;;;
11;JULIA VON TETTENBORN;credits_CERYS_AN_CRAITE;;;;;
11;ARNE OBERMEYER;credits_HJALMAR_AN_CRAITE;;;;;
11;VOLKER NIEDERFAHRENHORST;credits_AVALLACH;;;;;
11;OLAF REITZ;credits_ESKEL;;;;;
11;PETER HARTING;credits_CRACH_AN_CRAITE;;;;;
11;AXEL GOTTSCHICK;credits_ERMION;;;;
11;BERT CÖLL ;credits_VESEMIR;;;;;
11;BIRTE BAUMGARDT;credits_PRISCILLA;;;;;
11;HENDRIK STICKAN;credits_EMHYR_VAR_EMREIS;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_FRENCH_LOCALIZATION;;;;
11;ASREC;;;;
11;;;;;;
11;;credits_CAST;;;;
11;DANIEL NJO LOBÉ;credits_GERALT;;;;;
11;RAFAÈLE MOUTIER;credits_YENNEFER;;;;;
11;GENEVIÈVE DOANG;credits_CIRI;;;;;
11;MARIE CHEVALOT;credits_TRISS;;;;;
11;HÉLÈNE BIZOT;credits_KEIRA;;;;;
11;PIERRE SANTINI;credits_BARON;;;;;
11;JEAN-PASCAL QUILICHINI;credits_LAMBERT;;;;;
11;FRÉDÉRIC SOUTERELLE;credits_DIJKSTRA;;;;;
11;VINCENT ROPION;credits_DANDELION;;;;;
11;PATRICE MELENNEC;credits_ZOLTAN_CHIVAY;;;;;
11;CLAIRE BARADAT;credits_CERYS_AN_CRAITE;;;;;
11;EMMANUEL GRADI;credits_HJALMAR_AN_CRAITE;;;;;
11;CHRISTIAN GONON;credits_AVALLACH;;;;;
11;JEAN-MICHEL MARTIAL;credits_ESKEL;;;;;
11;MICHEL VIGNÉ;credits_CRACH_AN_CRAITE;;;;;
11;MICHEL RUHL;credits_ERMION;;;;;
11;MICHEL RAIMBAULT;credits_VESEMIR;;;;;
11;VALÉRIE SICLAY;credits_PRISCILLA;;;;;
11;FÉODOR ATKINE;credits_EMHYR_VAR_EMREIS;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ITALIAN_LOCALIZATION;;;;
11;SYNTHESIS;;;;;
11;;;;;;
11;;credits_EXECUTIVE_LOCALIZATION_DIRECTOR;;;;
11;EMANUELE SCICHILONE;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;MARCO AULETTA;;;;;
11;EMANUELE SCICHILONE;;;;;
11;FABRIZIO TOBIA;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;ELENA BALZANO;;;;;
11;DANIELE TAMAGNI;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;FRANCESCA CECCA;;;;;
11;ELIZABETH GABELLIERI;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_SPANISH_LOCALIZATION;;;;
11;SYNTHESIS IBERIA;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;GUS DÍAZ;;;;;
11;MAURO BOSSETTI;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;TITO PINTADO;;;;;
11;JOSÉ GALLEGO;;;;;
11;OSCAR DÍAZ;;;;;
11;JUDIT TUR;;;;;
11;SERGIO HERNÁNDEZ;;;;;
11;PATRICIA LÓPEZ;;;;;
11;SALVADOR TINTORÉ;;;;;
11;RAMÓN MÉNDEZ;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_BRAZILIAN_PORTUGESE_LOCALIZATION;;;;
11;SYNTHESIS BRASIL;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;HUGO WIFREDO SERRANO RUIZ;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;LUCIANA ROLÓN;;;;;
11;LEONARDO ORLOSKI;;;;;
11;MARCELO ALMEIDA;;;;;
11;DANIEL BERBEL;;;;;
11;TIAGO KERN;;;;;
11;THALES FERREIRA;;;;;
11;FABIO LUDWIG;;;;;
11;PAULA IANELLI GONÇALVES LUIZ;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;RAFAEL BENITEZ DA SILVA;;;;;
11;;;;;;
11;;credits_VOICE_DIRECTOR;;;;
11;FELIPE DRUMMOND;;;;;
11;;;;;;
11;;credits_AUDIO_ENGINEERING;;;;
11;RÔMULO CATHARINO;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;SERGIO MORENO;credits_GERALT;;;;;
11;SIMONE BENFICA;credits_YENNEFER;;;;;
11;GABI COSTA;credits_CIRI;;;;;
11;SARITO RODRIGUES;credits_TRISS;;;;;
11;ANDREA SUHETT;credits_KEIRA;;;;;
11;RONEY VILLELA;credits_BARON;;;;;
11;JULIO MONJARDIM;credits_LAMBERT;;;;;
11;RICARDO VOOGHT;credits_DIJKSTRA;;;;;
11;THIAGO FAGUNDES;credits_DANDELION;;;;;
11;HELDER TEIXEIRA;credits_ZOLTAN_CHIVAY;;;;;
11;GEORGEA RODRIGUES;credits_CERYS_AN_CRAITE;;;;;
11;EDUARDO BASTOS;credits_HJALMAR_AN_CRAITE;;;;;
11;REINALDO SIMÕES;credits_AVALLACH;;;;;
11;LUIZ CARLOS GOMES;credits_ESKEL;;;;;
11;SERGIO NAVARRO;credits_CRACH_AN_CRAITE;;;;;
11;CARLOS GESTEIRA;credits_ERMION;;;;;
11;MIGUEL ROSEMBERG;credits_VESEMIR;;;;;
11;CACAU MELO;credits_PRISCILLA;;;;;
11;ISAAC BARDAVI;credits_EMHYR_VAR_EMREIS;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_TRADITIONAL_CHINESE_LOCALIZATION;;;;
11;SYNTHESIS PACIFIC PTE LTD.;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_CZECH_LOCALIZATION;;;;
11;COMGAD;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA_MANAGER;;;;
11;FILIP ŽENÍŠEK;;;;;
11;;;;;;
11;;credits_LOCALIZATION_ASSISTANT;;;;
11;TOMÁŠ HRDINKA;;;;;
11;;;;;;
11;;credits_TRANSLATION;;;;
11;CTIBOR DOLEJŠÍ;;;;;
11;JANA LAHOVSKÁ;;;;;
11;LEA LOJKOVÁ;;;;;
11;JIŘÍ MATYŚKIEWICZ;;;;;
11;FILIP ŽENÍŠEK;;;;;
11;;;;;;
11;;credits_EDITOR;;;;
11;ADAM HUDEC;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;TOMÁŠ HRDINKA;;;;;
11;ADAM HUDEC;;;;;
11;MICHAL KAZDA;;;;;
11;MAREK KRAJNÍK;;;;;
11;ZDENĚK ŠPINDLER;;;;;
11;JINDŘICH VLČEK;;;;;
11;FILIP ŽENÍŠEK;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_HUNGARIAN_LOCALIZATION;;;;
11;QLOC S.A.;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_RUSSIAN_LOCALIZATION;;;;
11;MOST GAMES;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGER;;;;
11;ALEKSANDER RADKEVICH;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;KATHERINA FLORINSKAYA;;;;;
11;YURI ANDREYCHUK;
11;OLEG WERNER;
11;;;;;;
11;;credits_VOICE_DIRECTION;;;;
11;IRINA PETROSYANTS;;;;;
11;EVELINA NOVIKOVA;;;;;
11;ELENA RADOVSKAYA;;;;;
11;;;;;;
11;;credits_AUDIO_ENGINEERING;;;;
11;ALEKSANDER TRUKHAN;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;VSEVOLOD KUZNETSOV;credits_GERALT;;;;;
11;TATYANA SHITOVA;credits_YENNEFER;;;;;
11;POLINA CHEKAN;credits_CIRI;;;;;
11;SVETLANA OLESHKOVSKAYA;credits_TRISS;;;;;
11;RAMILYA ISKANDER;credits_KEIRA;;;;;
11;SERGEI CHIKHACHEV;credits_BARON;;;;;
11;IVAN ZHARKOV;credits_LAMBERT;;;;;
11;IGOR STAROSELTSEV;credits_DIJKSTRA;;;;;
11;SERGEI BURUNOV;credits_DANDELION;;;;;
11;ANDREI YAROSLAVTSEV;credits_ZOLTAN_CHIVAY;;;;;
11;NATALYA TERESHKOVA;credits_CERYS_AN_CRAITE;;;;;
11;ALEKSANDER MATROSOV;credits_HJALMAR_AN_CRAITE;;;;;
11;OLEG VIROZUB;credits_AVALLACH;;;;;
11;VLADISLAV KOPP;credits_ESKEL;;;;;
11;ALEKSANDER NOVIKOV;credits_CRACH_AN_CRAITE;;;;;
11;VASILY BOCHKAREV;credits_ERMION;;;;;
11;VLADIMIR ANTONIK;credits_VESEMIR;;;;;
11;NONA VINOGRADOVA;credits_PRISCILLA;;;;;
11;NIKITA PROZOROVSKIY;credits_EMHYR_VAR_EMREIS;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;ELENA RADOVSKAYA;;;;;
11;MIKHAIL KOLBASNIKOV;;;;;
11;DMITRY VYROSTKOV;;;;;
11;DMITRY KURSHIN;;;;;
11;ALEKSANDER RADKEVICH;;;;;
11;PAVEL NECHAEV;;;;;
11;JERZY CHRUL;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_KOREAN_LOCALIZATION;;;;
11;BANDAI NAMCO GAMES KOREA LTD.;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;CHAD PARK;;;;;
11;JUNG-EUN OH;;;;;
11;CHARLIE KIM;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;JAE-MO YANG;;;;;
11;YU-HWAN PARK;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;SU-JHONG JUNG;;;;;
11;SCOTT LEE;;;;;
11;JIKON SEO;;;;;
11;JIMYEONG YU;;;;;
11;JOEY YANG;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_JAPANESE_LOCALIZATION;;;;
11;SPIKE CHUNSOFT CO., LTD.;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;SATORU HOMMA;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;ENTALIZE CO., LTD.;;;;;
11;;;;;;
11;;credits_JAPANESE_VOICEOVERS;;;;
11;ENTALIZE CO., LTD.;;;;;
11;;;;;;
11;;credits_CAST;;;;
11;KAZUHIRO YAMAJI;credits_GERALT;;;;;
11;ATSUKO TANAKA;credits_YENNEFER;;;;;
11;MIYUKI SAWASHIRO;credits_CIRI;;;;;
11;YURIKA AIZAWA;credits_TRISS;;;;;
11;KUMI TANAKA;credits_KEIRA;;;;;
11;NAOMI KUSUMI;credits_BARON;;;;;
11;TAKAHIRO MIWA;credits_LAMBERT;;;;;
11;SHINYA FUKUMATSU;credits_DIJKSTRA;;;;;
11;TARUSUKE SHINGAKI;credits_DANDELION;;;;;
11;NAOMI KUSUMI;credits_ZOLTAN_CHIVAY;;;;;
11;AI KAKUMA;credits_CERYS_AN_CRAITE;;;;;
11;DAISUKE ENDO;credits_HJALMAR_AN_CRAITE;;;;;
11;TORU OKAWA;credits_AVALLACH;;;;;
11;SHINYA FUKUMATSU;credits_ESKEL;;;;;
11;TAKAHIRO MIWA;credits_CRACH_AN_CRAITE;;;;;
11;KAZUHIRO ANZAI;credits_ERMION;;;;;
11;MITSURU OGATA;credits_VESEMIR;;;;;
11;REI FURUKAWA/HYO-SEI;credits_PRISCILLA;;;;;
11;TAKAYA HASHI;credits_EMHYR_VAR_EMREIS;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;ENTALIZE CO., LTD.;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_LATAM_SPANISH_LOCALIZATION;;;;
11;DLM INTERNATIONAL;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;BELÉN ORTEGA CAMPA;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;DARÍO DAMIÁN DI FRANCO;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ARABIC_LOCALIZATION;;;;
11;LOC&MORE;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;SHERIF BADRAN;;;;;
11;;;;;;
11;;credits_TRANSLATION_EDITING;;;;
11;REHAM OSSAMA;;;;;
11;AHMED SHURA;;;;;
11;SARA ESSAM;;;;;
11;;;;;;
11;ALPHA CRC;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;OZGUR ISGOREN;;;;;
11;LETICIA SÁENZ;
11;;;;;;
11;;credits_ACCOUNT_MANAGER;;;;
11;OLIVIER CABART;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_TURKISH_LOCALIZATION;;;;
11;23 STUDIOS;;;;;
11;;;;;;
11;;credits_PROJECT_MANAGEMENT;;;;
11;GÖKHAN HALIL DÜZGÜN;;;;;
11;;;;;;
11;;credits_ASSISTANT_PROJECT_MANAGEMENT;;;;
11;ARDA CAN COŞKUN;;;;;
11;;;;;;
11;;credits_TRANSLATION;;;;
11;CEMRE SERPAL;;;;;
11;EDIP SÖNMEZ;;;;;
11;ERKAM ALI DÖNMEZ;;;;;
11;ESAT YILMAZ;;;;;
11;EVRIM KILIÇ;;;;;
11;HAKAN KARADENIZ;;;;;
11;MEHMET KARDAŞ;;;;;
11;ONUR SAATCIOĞLU;;;;;
11;SAID SÜRÜCÜ;;;;;
11;SALIH GÜNAY;;;;;
11;YANKI DOĞAN;;;;;
11;;;;;;
11;;credits_LOCALIZATION_QA;;;;
11;OKAN ŞEN;;;;;
11;OSMAN ERKOL;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADDITIONAL_VO_TROLLS;;;;
11;JESSE COX;;;;;
11;BROOKE "DODGER" LEIGH LAWSON;;;;;
11;"ANGRY JOE" VARGAS;;;;;
11;GRONKH;;;;;
11;SARAZAR;;;;;
11;MAXI GRÄFF;;;;;
11;ANTON LOGVINOV;;;;;
11;STAS DAVYDOV;;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_BUSINESS_DEVELOPMENT;;;;
11;;;;;;
11;MICHAŁ NOWAKOWSKI;credits_SVP_BUSINESS_DEVELOPMENT;;;;
11;RAFAŁ JAKI;credits_BUSINESS_DEVELOPMENT_MANAGER;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_GLOBAL_PRODUCTION;;;;
11;;;;;;
11;MAGDALENA DRĄŻEK;credits_DIRECTOR_OF_GLOBAL_PRODUCTION;;;;
11;PAWEŁ BŁASIAK;credits_GLOBAL_PRODUCTION_MANAGER;;;;
11;MACIEJ BILSKI;credits_PRODUCTION_SPECIALIST;;;;
11;URSZULA BURNO;credits_PRODUCTION_ASSISTANT;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_SALES_AND_MARKETING;;;;
11;;;;;;
11;;credits_MARKETING;;;;
11;;;;;;
11;TOMASZ JARZĘBOWSKI;credits_VP_GLOBAL_MARKETING;;;;
11;JEREMIAH COHN;credits_VP_MARKETING_NA;;;;
11;TOMASZ TINC;credits_MARKETING_MANAGER;;;;
11;VALENTINA ZLOBINA;credits_MARKETING_MANAGER_RU_CIS;;;;
11;SILVIO MARTINS;credits_MARKETING_MANAGER_BR_LATAM;;;;
11;AUGUST MIERZEJEWSKI;credits_MARKETING_ASSISTANT;;;;
11;;;;;;
11;;credits_PUBLIC_RELATIONS_AND_COMMUNICATIONS;;;;
11;;;;;;
11;MICHAŁ PLATKOW-GILEWSKI;credits_HEAD_GLOBAL_COMMUNICATION;;;;
11;MARCIN MOMOT;credits_COMMUNITY_WEBSITE_COORDINATOR;;;;
11;ROBERT MALINOWSKI;credits_PR_COMMUNICATION_SPECIALIST;;;;
11;RADOSŁAW GRABOWSKI;credits_PR_MANAGER;;;;
11;MICHAŁ JANCZEWSKI;credits_JUNIOR_DIGITAL_ONLINE_MANAGER;;;;
11;CHRISTINE FARMER;credits_MARKETING_PR_COORDINATOR;;;;
11;CHRIS PRIESTLY;credits_COMMUNITY_MANAGER_NA;;;;
11;FABIAN MARIO DOEHLA;credits_PR_MANAGER_GSA;;;;
11;;;;;;
11;;credits_EVENTS;;;;
11;;;;;;
11;MAŁGORZATA SAWNOR;credits_EVENT_MANAGER;;;;
11;PAWEŁ PANASIUK;credits_JUNIOR_EVENT_MANAGER;;;;
11;;;;;;
11;;credits_CUSTOMER_SUPPORT;;;;
11;;;;;;
11;KAROLINA NIEWĘGŁOWSKA;credits_CUSTOMER_SUPPORT_COORDINATOR;;;;
11;GRZEGORZ ARWAR;credits_CUSTOMER_SERVICE_REPRESENTATIVE;;;;
11;AMELIA KOŁAT;credits_CUSTOMER_SERVICE_REPRESENTATIVE;;;;
11;KAROL PYZIAK;credits_CUSTOMER_SERVICE_REPRESENTATIVE;;;;
11;MARCIN KULIKOWSKI;credits_JUNIOR_CUSTOMER_SERVICE_REPRESENTATIVE;;;;
11;;;;;;
11;;credits_MARKETING_ART_DEPARTMENT;;;;
11;;;;;;
11;JAN BARTKOWICZ;credits_CREATIVE_DIRECTOR;;;;
11;BARTŁOMIEJ GAWEŁ;credits_ART_DIRECTOR;;;;
11;;;;;;
11;;credits_GRAPHICS;;;;
11;;;;;;
11;KAROLINA LEWANDOWSKA;credits_SENIOR_PROJECT_MANAGER;;;;
11;ASHLEY ANN KARAS;credits_PROJECT_MANAGER;;;;
11;KATARZYNA LUDWICZAK;credits_PROJECT_MANAGER;;;;
11;JOANNA WIELICZKO;credits_PROJECT_COORDINATOR;;;;
11;PRZEMYSŁAW JUSZCZYK;credits_LEAD_GRAPHIC_DESIGNER;;;;
11;PAULINA ŁUKIEWSKA;credits_GRAPHIC_DESIGNER;;;;
11;IRINA MORARU;credits_GRAPHIC_DESIGNER;;;;
11;KAROLINA OKSIĘDZKA;credits_JUNIOR_GRAPHIC_DESIGNER;;;;
11;JACEK SZAROSZYK;credits_JUNIOR_SCREENSHOT_ARTIST;;;;
11;MAREK BRZEZIŃSKI;credits_JUNIOR_SCREENSHOT_ARTIST;;;;
11;;;;;;
11;;credits_VIDEO;;;;
11;;;;;;
11;MICHAŁ KRZEMIŃSKI;credits_SENIOR_ART_PRODUCER;;;;
11;JACEK KROGULSKI;credits_SENIOR_PROMO_ARTIST;;;;
11;ŁUKASZ KRATYŃSKI;credits_PROMO_ARTIST;;;;
11;MARCIN BAWOLSKI;credits_PROMO_ARTIST;;;;
11;;;;;;
11;;credits_WEB;;;;
11;;;;;;
11;PIOTR CELIŃSKI;credits_SENIOR_PHP_DEVELOPER;;;;
11;ERYK PRZYCHOCKI;credits_JUNIOR_WEB_DESIGNER;;;;
11;;;;;;
11;;credits_FINANCE;;;;
11;;;;;;
11;ARKADIUSZ TROJANOWSKI;credits_FINANCIAL_DIRECTOR;;;;
11;ROBERT DOBROWOLSKI;credits_SENIOR_FINANCIAL_SPECIALIST;;;;
11;JAKUB SIŁUSZEK;credits_FINANCE_INTERN;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_ADMINISTRATION_AND_HR;;;;
11;;;;;;
11;AGNIESZKA WIĘCEK;credits_HR_ADMINISTATIVE_DIRECTOR;;;;
11;AGNIESZKA SZAMAŁEK-MICHALSKA;credits_SENIOR_HR_SPECIALIST;;;;
11;ANNA KUPIEC;credits_SENIOR_HR_ADMINISTRATIVE_SPECIALIST;;;;
11;KATARZYNA JANTAR;credits_JUNIOR_HR_SPECIALIST;;;;
11;NATALIA MRÓZ;credits_ADMINISTRATIVE_SPECIALIST;;;;
11;MARTYNA KRYSKA;credits_JUNIOR_RECRUITMENT_SPECIALIST;;;;
11;;;;;;
11;***;;;;;
11;;;;;;
11;;credits_CDP_RED_IT;;;;
11;;;;;;
